filename,width,height,class,xmin,ymin,xmax,ymax
n02093428_1767.jpg,375,500,Doggo,6,0,323,498
n02105641_6825.jpg,500,375,Doggo,3,108,326,374
n02105641_6825.jpg,500,375,Doggo,200,63,390,320
n02096294_7097.jpg,500,400,Doggo,6,37,499,397
n02088466_5521.jpg,375,500,Doggo,105,193,242,437
n02111129_1153.jpg,500,462,Doggo,50,48,453,460
n02089867_1931.jpg,285,400,Doggo,0,11,273,395
n02105162_4738.jpg,375,500,Doggo,51,0,342,498
n02089078_3613.jpg,350,235,Doggo,22,42,269,234
n02091244_5982.jpg,375,500,Doggo,62,192,161,428
n02087046_1004.jpg,500,375,Doggo,103,1,303,369
n02112018_1954.jpg,375,500,Doggo,15,2,301,431
n02102973_1037.jpg,2097,1910,Doggo,0,277,1657,1719
n02097658_1137.jpg,333,500,Doggo,73,75,272,450
n02090379_5153.jpg,381,500,Doggo,1,41,369,486
n02112018_13636.jpg,500,375,Doggo,78,5,491,335
n02096177_181.jpg,500,375,Doggo,156,88,289,312
n02090721_1861.jpg,768,576,Doggo,109,230,664,478
n02108422_5619.jpg,500,375,Doggo,153,25,497,293
n02110185_7936.jpg,500,333,Doggo,101,16,412,319
n02091134_1131.jpg,399,500,Doggo,68,213,356,443
n02091134_2339.jpg,500,423,Doggo,80,82,416,380
n02102040_629.jpg,500,375,Doggo,107,69,410,374
n02095314_2803.jpg,300,280,Doggo,31,22,283,260
n02097047_2190.jpg,500,332,Doggo,134,74,402,329
n02113186_12419.jpg,500,375,Doggo,107,42,379,368
n02095570_5024.jpg,400,366,Doggo,49,15,378,334
n02104029_4557.jpg,400,300,Doggo,65,24,360,289
n02101006_7022.jpg,500,333,Doggo,108,131,499,308
n02108000_387.jpg,240,360,Doggo,38,63,199,323
n02091831_2962.jpg,500,334,Doggo,0,147,217,329
n02111500_2747.jpg,375,500,Doggo,31,100,336,375
n02100735_7078.jpg,210,179,Doggo,0,6,209,178
n02106166_1204.jpg,500,334,Doggo,0,0,499,330
n02102973_3998.jpg,500,375,Doggo,226,98,476,278
n02102973_3998.jpg,500,375,Doggo,0,48,230,374
n02108422_1939.jpg,500,375,Doggo,34,82,362,326
n02110806_3489.jpg,500,386,Doggo,43,147,406,300
n02088094_890.jpg,333,500,Doggo,50,52,331,498
n02086240_6911.jpg,500,375,Doggo,271,46,494,355
n02086240_6911.jpg,500,375,Doggo,24,43,174,228
n02090721_2235.jpg,685,561,Doggo,35,21,647,521
n02099601_2358.jpg,500,465,Doggo,229,77,497,462
n02099601_2358.jpg,500,465,Doggo,45,146,366,416
n02091134_16890.jpg,500,388,Doggo,133,44,473,336
n02110806_4012.jpg,424,500,Doggo,191,5,415,443
n02110806_4012.jpg,424,500,Doggo,5,183,213,498
n02106030_19433.jpg,500,375,Doggo,342,195,421,351
n02106030_19433.jpg,500,375,Doggo,77,182,193,332
n02106030_19433.jpg,500,375,Doggo,203,210,252,308
n02088094_2062.jpg,369,500,Doggo,63,5,326,487
n02109961_2492.jpg,350,333,Doggo,117,140,328,311
n02109961_2492.jpg,350,333,Doggo,25,15,166,313
n02112706_643.jpg,200,150,Doggo,64,25,151,137
n02092339_2640.jpg,500,281,Doggo,89,57,263,279
n02092339_2640.jpg,500,281,Doggo,308,118,408,279
n02107683_2521.jpg,480,360,Doggo,1,110,429,265
n02105641_12614.jpg,500,375,Doggo,104,30,412,374
n02101006_3868.jpg,193,228,Doggo,0,1,167,227
n02105056_3666.jpg,400,449,Doggo,6,5,386,447
n02096294_1470.jpg,200,217,Doggo,31,25,174,208
n02110063_899.jpg,331,500,Doggo,0,32,327,498
n02088238_9725.jpg,500,371,Doggo,68,36,440,313
n02099601_342.jpg,363,500,Doggo,1,25,361,498
n02091831_10823.jpg,500,334,Doggo,88,91,481,276
n02100583_2885.jpg,333,500,Doggo,35,287,219,497
n02093754_7923.jpg,500,333,Doggo,95,55,499,332
n02100735_1103.jpg,500,397,Doggo,0,34,465,356
n02098286_3212.jpg,500,375,Doggo,72,6,327,374
n02085936_3451.jpg,455,500,Doggo,35,35,436,498
n02085620_3975.jpg,336,500,Doggo,45,63,274,463
n02093428_19652.jpg,500,360,Doggo,81,40,429,305
n02105641_4997.jpg,500,382,Doggo,63,30,499,381
n02108422_1923.jpg,323,337,Doggo,8,14,318,332
n02091467_6955.jpg,500,375,Doggo,67,120,393,311
n02087394_10238.jpg,315,500,Doggo,106,67,198,290
n02098105_675.jpg,500,332,Doggo,78,11,499,331
n02105505_3792.jpg,318,268,Doggo,6,9,314,236
n02107142_9621.jpg,272,200,Doggo,19,10,232,192
n02088238_9419.jpg,500,375,Doggo,53,105,424,319
n02088094_4586.jpg,496,500,Doggo,217,135,472,477
n02096051_7394.jpg,500,379,Doggo,0,0,489,355
n02088094_8465.jpg,375,500,Doggo,91,76,370,320
n02099712_7937.jpg,500,375,Doggo,0,83,499,374
n02095570_2139.jpg,375,500,Doggo,146,166,262,320
n02091467_4879.jpg,370,352,Doggo,51,11,314,331
n02091032_12113.jpg,500,425,Doggo,42,1,259,419
n02091032_12113.jpg,500,425,Doggo,117,257,444,423
n02085620_11238.jpg,382,384,Doggo,39,191,145,383
n02097658_6867.jpg,500,254,Doggo,11,3,478,252
n02086240_46.jpg,294,220,Doggo,100,7,293,203
n02112137_4956.jpg,375,500,Doggo,8,67,373,498
n02091467_4906.jpg,200,200,Doggo,4,21,199,197
n02100735_3998.jpg,500,333,Doggo,2,109,499,332
n02102318_5790.jpg,500,400,Doggo,0,0,499,391
n02107908_2340.jpg,640,420,Doggo,0,18,625,408
n02110185_3589.jpg,500,354,Doggo,23,15,461,348
n02095570_3253.jpg,200,134,Doggo,16,14,167,124
n02109047_562.jpg,500,375,Doggo,108,95,429,328
n02107312_7.jpg,500,375,Doggo,0,0,499,372
n02105412_4932.jpg,500,375,Doggo,119,3,336,374
n02099429_1744.jpg,500,375,Doggo,63,14,468,303
n02086240_5627.jpg,500,375,Doggo,37,66,496,361
n02098413_20499.jpg,500,375,Doggo,28,47,451,374
n02101006_4988.jpg,500,436,Doggo,240,31,497,433
n02101006_4988.jpg,500,436,Doggo,0,78,363,434
n02100583_7904.jpg,500,500,Doggo,172,156,486,495
n02097047_6884.jpg,334,500,Doggo,1,75,332,498
n02086646_3172.jpg,276,280,Doggo,26,17,250,271
n02099601_5857.jpg,500,326,Doggo,4,10,486,314
n02094114_1734.jpg,500,375,Doggo,162,101,336,259
n02097130_3018.jpg,500,375,Doggo,237,177,344,333
n02097130_3018.jpg,500,375,Doggo,317,255,445,326
n02111277_11433.jpg,375,500,Doggo,105,168,333,358
n02105641_4975.jpg,500,423,Doggo,31,6,332,374
n02088364_17167.jpg,500,332,Doggo,140,2,392,281
n02111277_1018.jpg,395,500,Doggo,35,8,370,491
n02093256_1757.jpg,300,261,Doggo,5,28,280,260
n02102177_818.jpg,500,350,Doggo,107,60,377,280
n02085782_4511.jpg,640,480,Doggo,68,33,559,428
n02099849_2250.jpg,500,375,Doggo,206,54,372,342
n02108000_2675.jpg,350,227,Doggo,96,23,260,216
n02098413_2199.jpg,375,500,Doggo,11,45,280,492
n02085936_8981.jpg,500,375,Doggo,0,74,398,311
n02097130_1823.jpg,303,500,Doggo,28,43,280,473
n02113186_11073.jpg,320,240,Doggo,56,1,236,178
n02090622_5211.jpg,500,432,Doggo,24,114,360,357
n02107908_47.jpg,500,333,Doggo,168,36,375,315
n02099601_7304.jpg,640,480,Doggo,56,34,606,400
n02095889_4814.jpg,400,213,Doggo,144,61,382,198
n02094258_860.jpg,500,333,Doggo,73,16,279,248
n02094258_860.jpg,500,333,Doggo,246,80,466,273
n02107312_7007.jpg,500,375,Doggo,5,0,351,374
n02101388_149.jpg,500,375,Doggo,158,39,298,327
n02110958_15014.jpg,320,240,Doggo,12,60,296,195
n02105505_3913.jpg,320,240,Doggo,36,104,193,239
n02105505_3913.jpg,320,240,Doggo,147,31,244,219
n02097658_9222.jpg,333,500,Doggo,0,12,331,498
n02089078_695.jpg,255,255,Doggo,38,6,201,244
n02096177_10483.jpg,500,334,Doggo,112,56,288,272
n02110627_10848.jpg,500,375,Doggo,124,185,306,349
n02110063_12514.jpg,500,333,Doggo,173,177,317,277
n02090721_4849.jpg,333,500,Doggo,46,91,155,426
n02098413_4100.jpg,500,335,Doggo,71,36,306,306
n02093428_18881.jpg,500,375,Doggo,87,114,399,374
n02085936_420.jpg,500,375,Doggo,0,53,499,374
n02107574_2651.jpg,333,500,Doggo,58,75,331,463
n02096294_3105.jpg,327,350,Doggo,0,0,326,349
n02086079_17564.jpg,500,375,Doggo,119,0,409,357
n02099601_7709.jpg,500,333,Doggo,106,0,469,332
n02088238_10095.jpg,500,332,Doggo,162,18,385,280
n02091134_10219.jpg,500,350,Doggo,224,109,421,287
n02087394_9855.jpg,500,403,Doggo,37,66,472,386
n02108422_4548.jpg,640,426,Doggo,35,4,496,424
n02091134_9398.jpg,500,332,Doggo,139,101,281,184
n02095314_2059.jpg,223,195,Doggo,4,1,214,191
n02092002_7181.jpg,375,468,Doggo,1,33,352,466
n02097209_2505.jpg,372,152,Doggo,142,21,250,136
n02097209_2505.jpg,372,152,Doggo,71,6,149,135
n02111129_1832.jpg,500,333,Doggo,7,65,295,319
n02111129_1832.jpg,500,333,Doggo,308,0,499,307
n02102480_2385.jpg,389,303,Doggo,71,39,366,279
n02102480_5706.jpg,340,510,Doggo,17,194,250,502
n02106166_2198.jpg,500,333,Doggo,94,0,498,331
n02100236_879.jpg,500,375,Doggo,180,78,499,374
n02101006_795.jpg,446,500,Doggo,11,68,380,483
n02109525_10374.jpg,384,389,Doggo,0,24,383,388
n02102318_11443.jpg,500,374,Doggo,204,117,316,305
n02095570_1031.jpg,500,375,Doggo,136,153,306,374
n02111129_294.jpg,452,301,Doggo,1,67,416,294
n02101388_560.jpg,266,196,Doggo,20,3,243,195
n02093256_4874.jpg,257,258,Doggo,27,10,248,246
n02098413_3095.jpg,335,500,Doggo,3,42,333,425
n02105162_5462.jpg,500,357,Doggo,184,46,337,317
n02085782_1626.jpg,619,495,Doggo,24,17,542,481
n02093428_1162.jpg,500,414,Doggo,5,13,423,410
n02090622_585.jpg,500,332,Doggo,127,37,406,325
n02097130_4663.jpg,500,375,Doggo,225,118,299,334
n02097130_4663.jpg,500,375,Doggo,140,74,230,200
n02093991_2923.jpg,500,375,Doggo,96,57,327,364
n02085936_9927.jpg,399,298,Doggo,3,4,363,297
n02109047_6276.jpg,500,375,Doggo,46,54,460,374
n02113624_1832.jpg,500,375,Doggo,128,66,441,350
n02095889_1723.jpg,500,375,Doggo,306,39,446,220
n02095889_1723.jpg,500,375,Doggo,225,73,309,161
n02085782_919.jpg,600,470,Doggo,17,96,567,452
n02099267_2453.jpg,500,333,Doggo,1,34,488,319
n02107142_1886.jpg,333,500,Doggo,0,0,331,498
n02112706_2070.jpg,500,375,Doggo,110,29,326,374
n02100583_12047.jpg,500,375,Doggo,294,122,458,327
n02100583_12047.jpg,500,375,Doggo,40,120,294,327
n02086910_6207.jpg,500,357,Doggo,21,5,444,356
n02096177_152.jpg,500,375,Doggo,1,2,494,355
n02112350_7185.jpg,500,357,Doggo,91,17,432,356
n02092339_748.jpg,500,375,Doggo,163,15,322,334
n02088364_11509.jpg,500,375,Doggo,140,25,315,340
n02093991_4490.jpg,180,139,Doggo,28,10,169,133
n02102318_11445.jpg,500,375,Doggo,63,58,499,374
n02093256_264.jpg,500,375,Doggo,220,90,498,258
n02093256_264.jpg,500,375,Doggo,39,54,363,275
n02092339_1930.jpg,375,500,Doggo,145,215,271,498
n02095314_1104.jpg,333,281,Doggo,60,56,325,273
n02109961_17033.jpg,333,500,Doggo,87,177,254,498
n02095570_2732.jpg,500,279,Doggo,86,48,461,232
n02100735_10064.jpg,500,375,Doggo,247,127,499,374
n02089078_2962.jpg,300,233,Doggo,50,22,256,223
n02102177_2852.jpg,500,333,Doggo,1,2,434,332
n02093647_2068.jpg,150,252,Doggo,6,9,137,241
n02091467_4903.jpg,500,375,Doggo,122,80,426,275
n02091244_2941.jpg,500,361,Doggo,19,54,356,231
n02091244_2941.jpg,500,361,Doggo,244,88,432,313
n02105412_4629.jpg,500,333,Doggo,276,80,499,284
n02105412_4629.jpg,500,333,Doggo,38,0,472,266
n02108089_4158.jpg,190,175,Doggo,3,7,185,174
n02085782_2939.jpg,600,449,Doggo,177,7,598,270
n02102973_4821.jpg,129,164,Doggo,6,4,128,163
n02108422_1096.jpg,500,375,Doggo,90,49,289,352
n02108422_1096.jpg,500,375,Doggo,224,79,476,310
n02106550_5928.jpg,500,500,Doggo,43,17,436,497
n02106166_5057.jpg,500,410,Doggo,165,87,337,360
n02107574_2436.jpg,500,375,Doggo,141,74,499,374
n02101388_758.jpg,247,270,Doggo,33,28,225,262
n02112137_11536.jpg,500,375,Doggo,18,60,463,256
n02098286_6205.jpg,500,331,Doggo,100,0,358,330
n02090622_693.jpg,500,333,Doggo,116,26,369,331
n02107312_2709.jpg,500,375,Doggo,0,0,237,374
n02107312_2709.jpg,500,375,Doggo,211,126,389,374
n02101556_5694.jpg,240,204,Doggo,30,7,215,198
n02086910_3974.jpg,402,500,Doggo,10,28,400,498
n02088238_3475.jpg,500,375,Doggo,19,46,499,374
n02110063_10787.jpg,500,333,Doggo,170,80,306,299
n02088364_12178.jpg,500,375,Doggo,105,45,474,311
n02107908_3119.jpg,320,240,Doggo,12,27,224,239
n02088632_2165.jpg,344,500,Doggo,27,0,342,498
n02093256_2073.jpg,225,300,Doggo,14,22,224,299
n02094433_9739.jpg,333,500,Doggo,46,45,261,400
n02107683_2913.jpg,263,350,Doggo,49,14,206,349
n02097658_8690.jpg,375,500,Doggo,1,87,373,465
n02095314_2205.jpg,300,269,Doggo,22,33,285,249
n02105641_277.jpg,500,499,Doggo,32,81,442,496
n02107908_6567.jpg,375,500,Doggo,30,111,351,498
n02091244_5718.jpg,500,333,Doggo,4,21,464,326
n02113186_2433.jpg,500,489,Doggo,32,1,478,425
n02102318_3269.jpg,500,375,Doggo,0,31,326,374
n02113624_952.jpg,423,443,Doggo,0,36,420,441
n02105162_7790.jpg,375,500,Doggo,97,101,251,475
n02112350_2279.jpg,500,375,Doggo,7,8,494,372
n02085782_3855.jpg,460,447,Doggo,32,20,327,395
n02098286_1591.jpg,500,375,Doggo,84,55,349,331
n02092002_9863.jpg,500,333,Doggo,57,26,446,295
n02093859_3283.jpg,500,333,Doggo,2,11,299,331
n02093859_3283.jpg,500,333,Doggo,232,81,467,332
n02111129_892.jpg,500,333,Doggo,157,116,307,269
n02111129_892.jpg,500,333,Doggo,0,112,135,278
n02092339_3409.jpg,500,375,Doggo,106,22,418,373
n02106550_1033.jpg,500,397,Doggo,0,6,495,396
n02095314_2827.jpg,500,343,Doggo,141,30,497,332
n02102973_2648.jpg,245,320,Doggo,10,14,236,308
n02108089_2653.jpg,466,500,Doggo,32,0,464,498
n02091831_3909.jpg,500,334,Doggo,80,102,219,261
n02110063_16752.jpg,500,333,Doggo,41,77,347,304
n02098105_2157.jpg,500,333,Doggo,49,0,437,332
n02105505_769.jpg,500,407,Doggo,18,58,478,395
n02101556_3570.jpg,500,333,Doggo,75,78,330,332
n02096437_2900.jpg,364,500,Doggo,3,175,325,467
n02111889_4950.jpg,500,375,Doggo,0,4,499,373
n02100583_7239.jpg,333,500,Doggo,97,96,219,268
n02107574_2335.jpg,500,334,Doggo,36,96,320,331
n02099849_2375.jpg,500,374,Doggo,77,0,499,373
n02102040_702.jpg,500,375,Doggo,99,27,450,374
n02096294_2408.jpg,223,300,Doggo,23,33,184,251
n02100236_2392.jpg,270,250,Doggo,16,12,260,238
n02112350_2211.jpg,500,375,Doggo,160,169,388,354
n02099712_5787.jpg,500,332,Doggo,211,60,433,305
n02111889_11729.jpg,383,510,Doggo,1,68,353,508
n02106166_3434.jpg,800,600,Doggo,79,235,376,456
n02088632_255.jpg,335,258,Doggo,48,2,334,257
n02087394_7480.jpg,500,375,Doggo,123,73,400,259
n02105412_893.jpg,500,429,Doggo,158,47,418,401
n02108089_4486.jpg,500,372,Doggo,84,69,368,371
n02085782_3400.jpg,200,183,Doggo,0,0,197,179
n02096177_12360.jpg,500,375,Doggo,26,63,351,374
n02096585_1307.jpg,500,375,Doggo,130,201,213,360
n02100236_185.jpg,500,375,Doggo,20,54,464,340
n02093859_2055.jpg,500,332,Doggo,150,3,313,263
n02108089_770.jpg,500,375,Doggo,123,0,366,329
n02096585_2560.jpg,500,375,Doggo,158,43,372,374
n02091831_3899.jpg,500,399,Doggo,0,35,298,398
n02100236_5201.jpg,500,333,Doggo,129,43,427,332
n02107142_4314.jpg,500,375,Doggo,21,34,499,374
n02088466_10408.jpg,333,500,Doggo,3,148,261,495
n02085620_2517.jpg,500,375,Doggo,125,26,372,314
n02110958_15351.jpg,500,332,Doggo,173,74,310,280
n02088094_5150.jpg,333,500,Doggo,1,70,331,498
n02102040_113.jpg,500,375,Doggo,187,64,382,373
n02091032_1158.jpg,500,450,Doggo,181,45,430,408
n02100583_6040.jpg,375,500,Doggo,1,120,148,275
n02106166_8068.jpg,283,320,Doggo,4,35,257,316
n02088094_732.jpg,500,389,Doggo,0,12,485,388
n02085782_3781.jpg,600,449,Doggo,71,97,598,434
n02097298_2722.jpg,500,336,Doggo,79,31,226,332
n02093754_4448.jpg,500,375,Doggo,0,2,421,360
n02113023_6548.jpg,333,500,Doggo,0,1,291,498
n02096437_3776.jpg,800,537,Doggo,150,41,549,455
n02096294_7474.jpg,500,375,Doggo,123,37,490,354
n02091134_13940.jpg,375,500,Doggo,22,86,241,498
n02098105_1190.jpg,500,333,Doggo,63,153,176,321
n02098105_1190.jpg,500,333,Doggo,213,18,318,190
n02094433_2564.jpg,500,408,Doggo,74,88,327,406
n02109961_2584.jpg,468,312,Doggo,55,42,467,310
n02110958_11870.jpg,500,334,Doggo,99,38,372,330
n02106662_17240.jpg,333,500,Doggo,0,57,138,498
n02100236_873.jpg,320,213,Doggo,78,4,319,212
n02099267_2786.jpg,250,185,Doggo,25,18,217,172
n02107574_2352.jpg,500,375,Doggo,70,163,177,353
n02107574_2352.jpg,500,375,Doggo,191,143,264,317
n02107574_2352.jpg,500,375,Doggo,265,151,355,311
n02104365_9595.jpg,500,333,Doggo,42,5,413,332
n02104365_9595.jpg,500,333,Doggo,0,0,181,263
n02096437_599.jpg,516,445,Doggo,226,42,454,402
n02096437_599.jpg,516,445,Doggo,24,100,230,371
n02088632_1077.jpg,500,333,Doggo,165,0,432,332
n02096051_5241.jpg,500,375,Doggo,162,42,380,358
n02107908_80.jpg,500,375,Doggo,62,22,404,350
n02091134_13143.jpg,425,343,Doggo,138,151,367,334
n02110627_233.jpg,171,200,Doggo,3,5,163,199
n02086079_8826.jpg,500,267,Doggo,133,14,498,265
n02106662_16163.jpg,500,375,Doggo,1,0,499,374
n02090721_5197.jpg,500,409,Doggo,0,18,474,407
n02110185_9833.jpg,500,333,Doggo,115,203,160,323
n02110185_9833.jpg,500,333,Doggo,268,102,312,157
n02099849_1326.jpg,500,402,Doggo,210,2,377,400
n02099849_1326.jpg,500,402,Doggo,42,35,241,294
n02094114_4397.jpg,500,375,Doggo,194,40,388,232
n02101556_3857.jpg,334,500,Doggo,1,26,282,481
n02110958_14984.jpg,500,400,Doggo,230,116,432,331
n02092002_2311.jpg,500,343,Doggo,58,23,499,342
n02089867_2446.jpg,667,500,Doggo,140,73,665,498
n02106662_26335.jpg,324,260,Doggo,6,13,320,245
n02111500_149.jpg,500,368,Doggo,55,98,461,226
n02090721_1292.jpg,500,333,Doggo,200,113,316,285
n02090721_1292.jpg,500,333,Doggo,49,99,244,332
n02086240_6849.jpg,360,315,Doggo,13,0,358,314
n02092002_1608.jpg,500,333,Doggo,97,137,248,217
n02096177_10031.jpg,375,500,Doggo,118,345,208,443
n02096177_10031.jpg,375,500,Doggo,200,338,266,432
n02094258_1783.jpg,500,375,Doggo,127,40,353,301
n02105162_2757.jpg,393,500,Doggo,68,102,341,457
n02099712_5844.jpg,650,488,Doggo,172,61,587,485
n02110958_12080.jpg,500,375,Doggo,0,45,317,364
n02100735_8515.jpg,500,376,Doggo,1,65,485,339
n02086079_6096.jpg,500,333,Doggo,151,73,377,257
n02096051_3700.jpg,375,500,Doggo,100,103,336,457
n02107683_4653.jpg,500,391,Doggo,1,98,352,390
n02088466_9697.jpg,400,500,Doggo,0,60,276,496
n02088466_9695.jpg,500,375,Doggo,0,35,409,373
n02096294_3554.jpg,500,375,Doggo,92,0,499,374
n02090379_4665.jpg,441,378,Doggo,23,49,426,375
n02099601_5051.jpg,500,218,Doggo,194,41,308,165
n02095570_2304.jpg,500,334,Doggo,106,8,398,333
n02093428_12219.jpg,500,334,Doggo,1,28,363,245
n02101006_2031.jpg,360,342,Doggo,3,26,331,341
n02113186_1447.jpg,500,333,Doggo,50,0,499,332
n02113624_2258.jpg,400,280,Doggo,128,48,266,230
n02106662_13380.jpg,375,273,Doggo,167,143,263,252
n02091244_678.jpg,339,500,Doggo,36,33,248,477
n02112018_692.jpg,500,376,Doggo,35,42,430,360
n02111500_3077.jpg,500,375,Doggo,0,96,219,346
n02111889_1402.jpg,500,375,Doggo,0,58,485,341
n02097658_6357.jpg,500,333,Doggo,1,4,485,295
n02101388_3320.jpg,479,500,Doggo,18,25,446,498
n02106030_17906.jpg,500,375,Doggo,85,57,320,361
n02101006_677.jpg,500,375,Doggo,79,65,499,374
n02093754_5606.jpg,500,375,Doggo,164,76,354,374
n02088238_9626.jpg,500,333,Doggo,1,105,293,332
n02091467_481.jpg,500,375,Doggo,1,1,499,374
n02109961_19261.jpg,500,483,Doggo,26,16,473,481
n02092002_6585.jpg,234,500,Doggo,22,31,197,478
n02111277_6471.jpg,500,358,Doggo,142,88,420,334
n02106550_12438.jpg,351,360,Doggo,51,44,350,331
n02110806_2551.jpg,500,496,Doggo,202,172,328,471
n02112018_4936.jpg,205,143,Doggo,4,21,197,126
n02096051_517.jpg,252,180,Doggo,0,3,251,179
n02112137_8410.jpg,413,500,Doggo,38,6,369,495
n02099712_7497.jpg,500,375,Doggo,236,60,499,374
n02110958_15615.jpg,500,375,Doggo,95,173,464,289
n02110958_15615.jpg,500,375,Doggo,242,22,456,115
n02100877_4704.jpg,300,225,Doggo,95,27,248,217
n02104365_6667.jpg,500,374,Doggo,103,40,383,318
n02091032_4210.jpg,550,474,Doggo,148,65,277,445
n02091032_4210.jpg,550,474,Doggo,270,41,388,447
n02089867_180.jpg,500,373,Doggo,76,53,499,363
n02095889_3364.jpg,400,287,Doggo,5,91,304,266
n02095889_3364.jpg,400,287,Doggo,161,82,389,235
n02102040_4738.jpg,500,422,Doggo,15,36,431,406
n02110063_11887.jpg,500,375,Doggo,77,44,431,374
n02091467_235.jpg,500,375,Doggo,138,17,422,374
n02106030_538.jpg,500,268,Doggo,87,101,254,267
n02113023_2567.jpg,500,385,Doggo,15,1,476,352
n02104029_4002.jpg,500,375,Doggo,136,101,443,262
n02088364_12303.jpg,500,375,Doggo,0,15,357,374
n02097209_1170.jpg,515,453,Doggo,154,55,375,451
n02093754_4859.jpg,500,375,Doggo,1,50,485,292
n02111129_4618.jpg,500,333,Doggo,128,87,379,270
n02106030_10377.jpg,259,350,Doggo,0,4,258,349
n02096585_2419.jpg,375,500,Doggo,73,0,365,413
n02101006_1660.jpg,300,400,Doggo,13,18,264,399
n02113712_1147.jpg,497,502,Doggo,65,15,473,460
n02086910_2724.jpg,500,393,Doggo,79,40,465,326
n02095570_2087.jpg,500,375,Doggo,139,33,360,321
n02110806_5312.jpg,500,375,Doggo,85,130,330,345
n02101006_680.jpg,500,375,Doggo,142,136,340,293
n02089867_2295.jpg,200,200,Doggo,63,21,170,165
n02110958_13560.jpg,435,500,Doggo,66,175,245,456
n02110958_13560.jpg,435,500,Doggo,300,52,375,208
n02086079_17686.jpg,500,333,Doggo,83,0,472,332
n02097047_3074.jpg,376,500,Doggo,3,0,369,470
n02111500_6792.jpg,500,332,Doggo,0,7,493,331
n02098105_1789.jpg,500,375,Doggo,167,107,275,223
n02088364_1384.jpg,500,375,Doggo,40,35,338,269
n02096051_2380.jpg,500,333,Doggo,0,0,499,332
n02108000_2802.jpg,540,790,Doggo,75,154,538,788
n02099267_3390.jpg,500,334,Doggo,40,0,456,333
n02105162_7112.jpg,500,333,Doggo,124,39,483,314
n02088632_512.jpg,500,375,Doggo,274,153,432,320
n02101006_2907.jpg,252,381,Doggo,35,27,251,380
n02086079_22136.jpg,360,287,Doggo,37,31,331,277
n02099601_7706.jpg,500,333,Doggo,114,148,390,330
n02099601_7706.jpg,500,333,Doggo,131,5,352,118
n02104365_9354.jpg,500,375,Doggo,180,95,304,287
n02092002_109.jpg,408,300,Doggo,49,25,367,286
n02102040_4250.jpg,500,362,Doggo,178,66,305,263
n02107574_2276.jpg,375,500,Doggo,57,137,316,258
n02107574_2276.jpg,375,500,Doggo,0,185,265,411
n02094114_907.jpg,282,500,Doggo,13,88,280,470
n02090721_1644.jpg,500,333,Doggo,179,50,499,332
n02091467_7151.jpg,600,593,Doggo,136,133,405,475
n02095314_1268.jpg,250,350,Doggo,1,63,221,349
n02109961_8353.jpg,500,480,Doggo,19,0,498,478
n02090721_1954.jpg,367,500,Doggo,0,227,325,498
n02088094_1479.jpg,375,500,Doggo,1,28,302,463
n02086240_7195.jpg,500,375,Doggo,90,238,237,369
n02086240_7195.jpg,500,375,Doggo,218,219,331,357
n02112350_9195.jpg,500,375,Doggo,92,0,445,374
n02096051_6932.jpg,500,387,Doggo,17,22,465,386
n02097658_758.jpg,375,500,Doggo,11,53,373,485
n02113186_7145.jpg,367,250,Doggo,9,18,355,230
n02086240_2417.jpg,375,500,Doggo,52,0,342,498
n02111500_2018.jpg,200,184,Doggo,42,32,172,158
n02108000_2163.jpg,286,400,Doggo,6,6,279,399
n02106550_2323.jpg,425,500,Doggo,45,8,415,498
n02095889_1445.jpg,200,143,Doggo,2,4,198,136
n02086079_21103.jpg,333,500,Doggo,27,174,235,361
n02086646_380.jpg,400,300,Doggo,0,22,326,287
n02105162_5470.jpg,500,375,Doggo,0,0,499,374
n02091032_8298.jpg,500,333,Doggo,74,82,448,301
n02096177_308.jpg,500,375,Doggo,2,1,415,374
n02096177_11224.jpg,500,333,Doggo,141,20,372,332
n02105056_785.jpg,500,368,Doggo,77,59,351,310
n02107142_5296.jpg,335,500,Doggo,0,60,323,440
n02113186_13335.jpg,500,326,Doggo,16,22,346,246
n02094433_1177.jpg,500,302,Doggo,16,18,379,279
n02110063_1034.jpg,500,499,Doggo,45,12,442,459
n02088094_4314.jpg,333,500,Doggo,103,177,264,337
n02085782_1610.jpg,250,197,Doggo,10,11,248,188
n02099712_7605.jpg,342,500,Doggo,0,32,340,498
n02107312_6598.jpg,500,375,Doggo,70,24,499,374
n02090622_7494.jpg,224,368,Doggo,9,29,223,366
n02107142_1074.jpg,375,500,Doggo,68,51,272,393
n02088364_5572.jpg,489,500,Doggo,73,1,482,475
n02110806_4188.jpg,500,420,Doggo,46,46,463,405
n02089078_2106.jpg,462,492,Doggo,149,227,453,483
n02106030_17578.jpg,374,500,Doggo,80,41,358,473
n02098286_840.jpg,500,334,Doggo,216,218,276,272
n02098286_840.jpg,500,334,Doggo,184,207,225,254
n02101556_7605.jpg,320,481,Doggo,90,108,304,438
n02087046_1724.jpg,250,250,Doggo,39,27,208,222
n02105641_10397.jpg,200,197,Doggo,13,6,180,188
n02097209_2195.jpg,498,650,Doggo,22,30,475,648
n02094433_2903.jpg,500,434,Doggo,121,20,416,409
n02090721_1540.jpg,333,500,Doggo,62,13,331,497
n02112706_396.jpg,500,375,Doggo,0,9,338,374
n02106662_10715.jpg,396,396,Doggo,44,61,374,374
n02094433_1219.jpg,471,500,Doggo,101,65,336,398
